URL,Paragraph
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,"The corporate watchdog joined a June 10 operation with the Presidential Anti-Organized Crime Commission, the Regional Anti-Cybercrime Unit Cordillera, and the Baguio City Police Office that led to the arrest of employees of Casa Infini Builders and Realty Co. Ltd."
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,"Among those arrested were Jennylyn Galletes De Los Santos Floresca, identified by the SEC as partner or incorporator of the firm, and 24 other employees."
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,"The event, dubbed Rap EsTea Talk, was held in a hotel in Legarda Road Baguio."
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,"“In the Real EsTea Talk event, Casa Infini claimed to have persuaded more than 700 investors into its investment scheme. Operatives during the event witnessed the actual placement of funds amounting to hundreds of thousands of pesos from 19 would-be investors,” the SEC said in a statement."
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,"The SEC’s Enforcement and Investor Protection Department filed a complaint charging Floresca and others for violation provisions under the Securities Regulation Code, Financial Products and Services Consumer Protection Act, and the Cybercrime Prevention Act of 2012."
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,"The criminal complaint led to the indictment of Floresca and three others for various violations, the SEC added."
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,"“[Evidence] shows that there is reasonable ground to hold respondents Floresca, Ruhhiya Ymana, Jerick Sadernas, and Jacqueline Melchor liable for violations of Sections 8, 26 and 28 of the [SRC] for their acts of offering securities without the required registration statement duly filed with and approved by the SEC, for investment fraud, and for soliciting investments without license,” according to Baguio City prosecutors. INQ"
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,Subscribe to our daily newsletter
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,By providing an email address. I agree to the Terms of Use and acknowledge that I have read the Privacy Policy.
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,Subscribe to our newsletter!
https://business.inquirer.net/405303/sec-busts-alleged-baguio-investment-scam,By providing an email address. I agree to the Terms of Use and acknowledge that I have read the Privacy Policy.
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,"Already have Rappler+?
Sign in to listen to groundbreaking journalism."
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,"MANILA, Philippines – The Commission on Audit (COA) said that Baguio City only used 8% – or only P79.96 million – out of its P1.023 billion in available funding for development projects for 2022."
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,"The state auditors said Baguio City only “fully implemented” 96 programs, projects, and activities (PPAs) out of 539, with another 96 listed as “partially implemented” and the remaining 347 “not implemented.”"
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,"This was contained in COA’s 211-page audit report, received by the office of Mayor Benjamin Magalong on May 25, 2023."
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,HOW DOES THIS MAKE YOU FEEL?
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,Register to continue reading
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,Log in now or register for free to continue reading Rappler articles without any interruptions.
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,"Get notified about breaking news, and connect with people who care about the same things as you. Download the new Rappler Communities app on iOS and Android."
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,Check out what you can get as a Rappler user here.
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,Already have an account? Sign in instead.
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,JOIN OUR NEWSLETTER
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,Fearless reporting delivered to you
https://www.rappler.com/philippines/luzon/auditors-say-baguio-city-use-development-projects-fund-2022/,FOLLOW US
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,ADVERTISEMENT
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,BAGUIO CITY —  More than P100 million funds for supposed Baguio City infrastructure projects are being reverted back to the national treasury due to the violations in the implementation of these projects.
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"During a special session of the Baguio City Council on Thursday, it was revealed that the City Government of Baguio has to return more than P100 million acquired through the Department of Public Works and Highways (DPWH)-Cordillera."
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"Citing the General Appropriations Act (GAA), the amount should be returned after the Commission on Audit (COA) and the DPWH discovered various violations including fund utilization."
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"These infrastructure projects include the Youth Center in the Baguio Athletic Bowl where DPWH provided a counterpart fund of P50 million. In its 2022 audit report, COA, however, disallowed the initial release of P25 million of the full budget after discovering that the city government did not properly disburse the funding it had acquired from the DPWH."
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"Because of this, the DPWH did not release the second trance of P25 million, thus the city government must return P25 million to the national coffers."
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,Baguio City is also returning funds for the multi-purpose building at Wright Park with a P29.4 million funding and the basic infrastructure program (BIP) for the construction of a supposed to be multi-purpose hall in Lualhati Barangay with P49.5 million fund.  These are part of the regular infrastructure program of the DPWH for 2022 downloaded to the Baguio City government. 
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"The two projects, where P40 million were earlier downloaded to the city government, were included in the Sustainable Infrastructure Projects Alleviating Gaps (SIPAG) initiative. "
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"Enraged Baguio City Councilor Mylen Yaranon blamed the insistence of the Baguio City government in handling the bidding and implementation of infrastructure projects, but ending up returning the funds because of violations."
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,She claimed that the city government have not trusted the winning bidding contractors of the Baguio City District Engineering Office (DPWH-BCDEO) and had insisted that the local government unit will be the one to look for contractors. 
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"""Always complaining [about the] alleged substandard outputs of the projects of the contractors who bid with the DPWH,"" Yaranon said."
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"""The outcome of the projects handled by the city government is no different from the projects the city administration was questioning because of many violations,"" she added."
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"Baguio Councilor Betty Lourdes Tabanda, on the other hand, stressed that someone should be held accountable for the return of the funds."
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"“Instead of the city having big savings from having infrastructure projects because of financial assistance from the national government, Baguio is now in hot [water] because of the poor standard outputs of the contractors the city government had transacted with and the very poor monitoring and supervision of concerned agencies of the city government,"" she said."
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,Tabanda also said that the LGU should go after the contractors and let them pay.
https://www.philstar.com/nation/2024/01/07/2324103/over-p100m-baguio-city-infra-projects-funds-returned-national-treasury,"Morning news briefings
from Philstar.com"
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,"Already have Rappler+?
Sign in to listen to groundbreaking journalism."
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,"BAGUIO, Philippines – State auditors raised concerns about alleged irregularities in the city government’s use of funds in the implementation of a P50-million project funded by the Department of Public Works and Highways (DPWH)."
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,"In its 2022 audit report, the Commission on Audit (COA) stated the city hall used funds originally designated for a multipurpose building in the Athletic Bowl for the ongoing construction of the Youth Convergence Center and Sports Complex."
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,HOW DOES THIS MAKE YOU FEEL?
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,Register to continue reading
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,Log in now or register for free to continue reading Rappler articles without any interruptions.
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,"Get notified about breaking news, and connect with people who care about the same things as you. Download the new Rappler Communities app on iOS and Android."
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,Check out what you can get as a Rappler user here.
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,Already have an account? Sign in instead.
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,JOIN OUR NEWSLETTER
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,Fearless reporting delivered to you
https://www.rappler.com/philippines/luzon/baguio-diversion-dpwh-building-project-fund-audit-report-2022/,FOLLOW US
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"RAIN BASIN | Baguio City has been rationing water since the late 1980s because the supply pumped out from its aquifers is not enough for its growing population. But the city’s high rainfall remains an untapped resource. The Mt. Santo Tomas Rain Basin built by the American colonial government, shown in this photo taken on Dec. 31, 2014, has augmented demand for decades. (File photo by EV ESPIRITU / Inquirer Northern Luzon)"
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"BAGUIO CITY, Benguet, Philippines — Collecting taxes from tourists and transients for the water they consume may help finance new rainwater-harvesting projects that can augment the city’s dwindling water supply, Salvador Royeca, general manager of the Baguio Water District (BWD),  said on Monday."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,Royeca proposed this option to the city council to help the local government deal with the impending El Niño phenomenon toward the end of the year and the first months of 2024 and the persistent water supply shortage.
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"Although the city receives high volumes of rainfall each year, runoff rainwater has not been replenishing its aquifer fast enough due to deforestation and its concrete pavements, said Royeca when he discussed the city’s water situation during the council’s regular session."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"Baguio, Eastern Samar, and Surigao del Norte receive the highest rainfall in the country, with the summer capital itself taking in as much as 4,064 millimeters (160 inches) of rain annually, according to data supplied by Program Boondock, a collaboration of Cordillera universities undertaking climate-related projects financed by the Department of Science and Technology."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"The Mt. Santo Tomas Rain Basin, which was constructed by American engineers in the early years of the 20th century, is Baguio’s largest rain collection facility with a 700,000 cubic-meter capacity. But the reservoir water had been preserved this year to be used during El Niño."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"Royeca recommended collecting water tax in the form of additional environmental fees from the city’s seasonal guests; or a “polluters’ tax,” to be paid by high-impact businesses that consume huge amounts of water."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,He said this would help raise capital for the construction of more rainwater-harvesting facilities.
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"The fees to cover water consumption by tourists and nonresidents are meant to be their contribution to sustaining Baguio’s water resources, Royeca stressed."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"According to him, the preservation of Baguio’s remaining watersheds in its forested areas is also crucial. Government foresters have estimated that Baguio still has 2.5 million trees, mostly in the city’s remaining protected forests."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"MOUNTAIN FLOODING | Typhoon Lando (international name: Koppu) in 2015 dumped more than 40 inches of rain, flooding Burnham Park in Baguio City. (File photo by EV ESPIRITU / Inquirer Northern L"
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"Parts of Baguio rely on rationed water on certain days of the week because highly populated neighborhoods like Quirino Hill and Quezon Hill do not have their own underground water sources, unlike other sections of the city, Royeca explained."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"BWD hydrologists have failed to discover and develop safe water sources in these areas, so water pumped from other districts is diverted to these communities, he said."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"This year, the BWD has managed to sustain the city’s daily water demand of about 45,066.03 cubic meters by generating 44,607.43 cu. m. Its latest projections indicated an improvement in supply by 2029 (53,090.38 cu. m. of water for a demand of 52,891.32 cu. m.) and 2031 (57,953.87 cu. m. for a demand of 55,452.41 cu. m.)."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"But the annual influx of tourists between December and May generates “artificial demand” of roughly 20 percent more than the available supply, Royeca said.Recharging"
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"Baguio has a population of 366,358 (as of the 2020 census), but an urban carrying capacity report commissioned by the National Economic and Development Authority in 2019 said the city’s “daytime” population could rise to as high as 700,000 due to tourists, out-of-town vendors or entrepreneurs, and students residing in neighboring towns in Benguet and the Ilocos region."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"Certeza Infosys, which conducted the carrying capacity report, said “the population threshold” of Baguio’s water supply is 267,546 consumers, indicating it has already been breached.Program Boondock has been testing an artificial rainwater recharging system at Baguio’s Burnham Park and in the strawberry fields of La Trinidad town in Benguet."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"But the BWD has used the same reengineering principle in some of Baguio’s watersheds by constructing ditches to direct rainwater directly to natural aquifer recharge areas in the forests, Royeca said."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"A small company recently offered to harness the water collected at Burnham Park, including its man-made lake, said Councilor Mylene Yaranon."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,Councilor Leandro Yangot has also filed a resolution that encourages big-water consumers like golf courses to build massive rainwater reservoirs for the public.
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"Major companies have offered to put up bulk water projects for Baguio but the cost may be prohibitive, Royeca noted."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,Subscribe to our daily newsletter
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,By providing an email address. I agree to the Terms of Use and acknowledge that I have read the Privacy Policy.
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,"A Manila-based distributor offered to supply Baguio with 20,000 cu. m. of daily water for three years, but it would require consumers to pay an additional P99 for each cubic meter of water they consume, he said."
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,Subscribe to our newsletter!
https://newsinfo.inquirer.net/1794048/baguio-govt-urged-to-tax-tourists-for-water-use,By providing an email address. I agree to the Terms of Use and acknowledge that I have read the Privacy Policy.
https://www.pna.gov.ph/articles/1183467,"This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command or malformed data."
https://www.pna.gov.ph/articles/1183467,You can email the site owner to let them know you were blocked. Please include what you were doing when this page came up and the Cloudflare Ray ID found at the bottom of this page.
https://www.pna.gov.ph/articles/1183467,Cloudflare Ray ID: 8c19cc71ed629cc8 • Your IP: Click to reveal • Performance & security by Cloudflare
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,"What began as a ""public service"" announcement to warn her Facebook followers of a supposed kidnapping involving a white and a green van ended with a netizen facing a criminal case for spreading fake news."
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,But what prompted the Philippine National Police (PNP) to file a case of violations of Article 154 (Unlawful Use of Means of Publication and Unlawful Utterances) in relation to Section 6 of Republic Act 10175 (Cybercrime Prevention Act of 2012) against Cherry Ann Matias Pineda was that the information she posted on her Facebook account was allegedly based on rumors.
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,"Police Brig. Gen. Joel Doria, director of the PNP Anti-Cybercrime Group (ACG), said they filed the case against Pineda before the Office of the Prosecutor in Baguio City on Sept. 23."
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,"It all started when Pineda, using one of her two Facebook accounts, posted on Aug. 19 this year that there was a kidnapping that occurred in Barangay Trancoville in Baguio City involving a green van with license plate XMM 507 and white van with license plate VXM 351."
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,She then proceeded to warn her followers about the kidnapping and even advised them that they should be accompanied by as many people whenever they go out at night.
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,"Pineda also encouraged her followers to spread the information, which she claimed came from a police station."
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,"What further pinned down Pineda, according to Doria, was when the chairman of Barangay Trancoville and the local police station issued certifications that there was no kidnapping that occurred in the area as claimed by Pineda on her post."
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,"Police Lt. Col. Ma Theresa Guinto-Pucay, chief of the ACG unit in Cordillera Administrative Region, said they were able to identify Pineda through matching with her real Facebook account."
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,The PNP has been running after spreaders of fake news in the past weeks that stemmed from what it claimed to be a suspicious recycling of old photos and videos of crime incidents and an increase of social media posts that allegedly made it appear that there is a breakdown of peace and order in the country.
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,Doria has directed all ACG Commanders to intensify the conduct of cyber-patrolling and social media exploitation to validate and monitor all videos and posts that are circulating in social media with regard to the spreading of unvalidated reports.
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,"“Information sabotage or unvalidated reports posted in social media should not be tolerated as it creates a feeling of panic in the community,” said Doria."
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,"“Let this be a warning to all spreaders of fake news. Remember this, we are watching you,"" he added."
https://mb.com.ph/2022/09/24/netizen-marites-faces-raps-for-allegedly-spreading-fake-news-about-baguio-city-kidnapping,"‘Bebinca’ may enter PAR on Sept. 13, to enhance ‘habagat’"
